rozklad,n,k,metoda,czas,liczba porównań punktów,liczba porównań współrzędnych,liczba punktów niezdominowanych
poissona,100,4,klasyczna,0.0030659999465569854,2724,4847,12
poissona,100,4,filtracja,0.0005260000471025705,450,1069,12
poissona,100,4,punkt_idealny,0.000495100044645369,239,662,12
poissona,100,4,klasyczna,0.002302100067026913,2091,3282,9
poissona,100,4,filtracja,0.00042069994378834963,363,867,9
poissona,100,4,punkt_idealny,0.00043320003896951675,200,557,9
poissona,100,4,klasyczna,0.002451599924825132,2209,3780,6
poissona,100,4,filtracja,0.0003035999834537506,258,668,6
poissona,100,4,punkt_idealny,0.00034570007119327784,132,456,6
poissona,100,4,klasyczna,0.00197779992595315,1763,3439,1
poissona,100,4,filtracja,0.00023180001880973577,199,513,1
poissona,100,4,punkt_idealny,0.0003112000413239002,100,396,1
poissona,100,4,klasyczna,0.002498599933460355,2239,4018,10
poissona,100,4,filtracja,0.0006670000730082393,574,1280,10
poissona,100,4,punkt_idealny,0.0004385999636724591,207,656,10
poissona,1000,4,klasyczna,0.04215049999766052,38157,65045,5
poissona,1000,4,filtracja,0.0028532000724226236,2375,6289,5
poissona,1000,4,punkt_idealny,0.003760899999178946,1165,4205,5
poissona,1000,4,klasyczna,0.04075330006889999,36933,61815,1
poissona,1000,4,filtracja,0.0023970999754965305,1999,5563,1
poissona,1000,4,punkt_idealny,0.0034445999190211296,1000,3996,1
poissona,1000,4,klasyczna,0.04058580007404089,36534,62668,1
poissona,1000,4,filtracja,0.002355600008741021,1999,5327,1
poissona,1000,4,punkt_idealny,0.003428200026974082,1000,3992,1
poissona,1000,4,klasyczna,0.039147800067439675,35500,57579,9
poissona,1000,4,filtracja,0.0034650000743567944,2893,7232,9
poissona,1000,4,punkt_idealny,0.004159900010563433,1537,5686,9
poissona,1000,4,klasyczna,0.054806699976325035,49581,83676,5
poissona,1000,4,filtracja,0.002823399961926043,2389,6034,5
poissona,1000,4,punkt_idealny,0.0036567000206559896,1178,4480,5
poissona,1000,4,klasyczna,0.04950369999278337,45235,75250,4
poissona,1000,4,filtracja,0.0027248000260442495,2304,5804,4
poissona,1000,4,punkt_idealny,0.0035993000492453575,1128,4350,4
poissona,1000,4,klasyczna,0.04066409997176379,36986,60192,5
poissona,1000,4,filtracja,0.0028948000399395823,2447,6284,5
poissona,1000,4,punkt_idealny,0.003638700000010431,1163,4578,5
poissona,1000,4,klasyczna,0.037243800004944205,34168,55814,1
poissona,1000,4,filtracja,0.002363000065088272,1999,5228,1
poissona,1000,4,punkt_idealny,0.003384999930858612,1000,3996,1
poissona,1000,4,klasyczna,0.04991529998369515,45194,74637,5
poissona,1000,4,filtracja,0.0027466999599710107,2301,5993,5
poissona,1000,4,punkt_idealny,0.003603299963288009,1143,4518,5
poissona,1000,4,klasyczna,0.04079470003489405,37344,57304,4
poissona,1000,4,filtracja,0.0034678999800235033,2914,6901,4
poissona,1000,4,punkt_idealny,0.0035666999174281955,1147,4516,4
poissona,1000,4,klasyczna,0.041342100012116134,37511,64286,5
poissona,1000,4,filtracja,0.0027280000504106283,2317,5923,5
poissona,1000,4,punkt_idealny,0.0036475999513641,1161,4414,5
poissona,1000,4,klasyczna,0.06037799990735948,54712,89726,6
poissona,1000,4,filtracja,0.0034707000013440847,2910,7243,6
poissona,1000,4,punkt_idealny,0.0037315000081434846,1157,4203,6
poissona,1000,4,klasyczna,0.04616140003781766,41856,69842,3
poissona,1000,4,filtracja,0.0027762000681832433,2291,5950,3
poissona,1000,4,punkt_idealny,0.003710299963131547,1147,4546,3
poissona,1000,4,klasyczna,0.027941099950112402,24403,42811,4
poissona,1000,4,filtracja,0.0027074000099673867,2288,5810,4
poissona,1000,4,punkt_idealny,0.0041371999541297555,1174,4620,4
poissona,1000,4,klasyczna,0.04534339997917414,41369,63686,5
poissona,1000,4,filtracja,0.002792099956423044,2337,6198,5
poissona,1000,4,punkt_idealny,0.003612500033341348,1174,4308,5
poissona,1000,4,klasyczna,0.035803899983875453,32421,54571,4
poissona,1000,4,filtracja,0.002889299998059869,2328,6002,4
poissona,1000,4,punkt_idealny,0.0035613999934867024,1166,4617,4
poissona,1000,4,klasyczna,0.03771000006236136,34497,55331,4
poissona,1000,4,filtracja,0.002782900002785027,2314,5990,4
poissona,1000,4,punkt_idealny,0.00366089993622154,1159,4595,4
poissona,1000,4,klasyczna,0.03610209992621094,32702,52841,4
poissona,1000,4,filtracja,0.002780799986794591,2324,6156,4
poissona,1000,4,punkt_idealny,0.003603499964810908,1150,4514,4
poissona,1000,4,klasyczna,0.06749199994374067,60149,98584,8
poissona,1000,4,filtracja,0.002926900051534176,2462,6201,8
poissona,1000,4,punkt_idealny,0.0037914999993517995,1215,4424,8
poissona,1000,4,klasyczna,0.046072699944488704,42563,69991,7
poissona,1000,4,filtracja,0.0033358000218868256,2899,7139,7
poissona,1000,4,punkt_idealny,0.0036361999809741974,1244,4418,7
poissona,1000,4,klasyczna,0.04530019999947399,40913,65554,4
poissona,1000,4,filtracja,0.0028473999118432403,2376,6059,4
poissona,1000,4,punkt_idealny,0.0035880000796169043,1160,4590,4
poissona,1000,4,klasyczna,0.049075799994170666,45168,74201,6
poissona,1000,4,filtracja,0.003096099942922592,2590,6599,6
poissona,1000,4,punkt_idealny,0.0036273000296205282,1172,4262,6
poissona,1000,4,klasyczna,0.037140300031751394,33074,58990,3
poissona,1000,4,filtracja,0.002749699982814491,2325,5942,3
poissona,1000,4,punkt_idealny,0.0036416000220924616,1163,4454,3
poissona,1000,4,klasyczna,0.03322490002028644,29965,52569,1
poissona,1000,4,filtracja,0.002368499990552664,1999,5158,1
poissona,1000,4,punkt_idealny,0.003283599973656237,1000,3996,1
poissona,1000,4,klasyczna,0.04328059998806566,39229,65433,1
poissona,1000,4,filtracja,0.002342900028452277,1999,5155,1
poissona,1000,4,punkt_idealny,0.003408699994906783,1000,3996,1
poissona,10000,4,klasyczna,0.4498169000726193,413832,683221,1
poissona,10000,4,filtracja,0.025014800019562244,19999,51563,1
poissona,10000,4,punkt_idealny,0.03847769997082651,10000,39992,1
poissona,10000,4,klasyczna,0.7728220000863075,710431,1058916,1
poissona,10000,4,filtracja,0.02389100007712841,19999,53139,1
poissona,10000,4,punkt_idealny,0.03779910004232079,10000,39992,1
poissona,10000,4,klasyczna,0.32294280000496656,293118,498622,1
poissona,10000,4,filtracja,0.024447600007988513,19999,51572,1
poissona,10000,4,punkt_idealny,0.03740879998076707,10000,39996,1
poissona,10000,4,klasyczna,0.48292879993095994,445122,690497,1
poissona,10000,4,filtracja,0.02370729995891452,19999,51877,1
poissona,10000,4,punkt_idealny,0.03753620001953095,10000,39988,1
poissona,10000,4,klasyczna,0.5978617999935523,548043,822463,1
poissona,10000,4,filtracja,0.025047300034202635,19999,51590,1
poissona,10000,4,punkt_idealny,0.03915460000280291,10000,39992,1
poissona,10000,4,klasyczna,0.7307020000880584,670273,1053495,1
poissona,10000,4,filtracja,0.02429100009612739,19999,51494,1
poissona,10000,4,punkt_idealny,0.03823040006682277,10000,39976,1
poissona,10000,4,klasyczna,0.651488299947232,583171,910397,1
poissona,10000,4,filtracja,0.024004000006243587,19999,51593,1
poissona,10000,4,punkt_idealny,0.038209700025618076,10000,39984,1
poissona,10000,4,klasyczna,0.4603195000672713,414593,624604,1
poissona,10000,4,filtracja,0.02448339993134141,19999,52320,1
poissona,10000,4,punkt_idealny,0.038077899953350425,10000,39988,1
poissona,10000,4,klasyczna,0.35200569999869913,316107,556382,1
poissona,10000,4,filtracja,0.02466699993237853,19999,51972,1
poissona,10000,4,punkt_idealny,0.03819910006131977,10000,39992,1
poissona,10000,4,klasyczna,0.5321728000417352,487895,775946,1
poissona,10000,4,filtracja,0.02423330000601709,19999,52147,1
poissona,10000,4,punkt_idealny,0.03673500008881092,10000,39988,1
poissona,10000,4,klasyczna,0.6502671999623999,597514,927700,1
poissona,10000,4,filtracja,0.024345000041648746,19999,52673,1
poissona,10000,4,punkt_idealny,0.036718100076541305,10000,39988,1
poissona,10000,4,klasyczna,0.7286476000444964,671634,941031,1
poissona,10000,4,filtracja,0.024317099945619702,19999,52934,1
poissona,10000,4,punkt_idealny,0.03998240001965314,10000,39984,1
poissona,10000,4,klasyczna,0.47224929998628795,423256,684607,1
poissona,10000,4,filtracja,0.024816300021484494,19999,52457,1
poissona,10000,4,punkt_idealny,0.14872569998260587,10000,39992,1
poissona,10000,4,klasyczna,0.5687120000366122,509424,744235,1
poissona,10000,4,filtracja,0.025193900102749467,19999,52969,1
poissona,10000,4,punkt_idealny,0.03655540000181645,10000,39984,1
poissona,10000,4,klasyczna,0.5846787999616936,533053,869365,1
poissona,10000,4,filtracja,0.024085699929855764,19999,51719,1
poissona,10000,4,punkt_idealny,0.038958000019192696,10000,39996,1
poissona,10000,4,klasyczna,0.4654492000117898,415960,691863,1
poissona,10000,4,filtracja,0.025247499928809702,19999,51805,1
poissona,10000,4,punkt_idealny,0.04015330004040152,10000,39992,1
poissona,10000,4,klasyczna,0.4856595000019297,433184,765155,1
poissona,10000,4,filtracja,0.02392200008034706,19999,51587,1
poissona,10000,4,punkt_idealny,0.04078349994961172,10000,39992,1
poissona,10000,4,klasyczna,0.6090753000462428,562651,905219,1
poissona,10000,4,filtracja,0.02470859989989549,19999,51636,1
poissona,10000,4,punkt_idealny,0.03787330002523959,10000,39980,1
poissona,10000,4,klasyczna,0.4689926999853924,415783,623697,1
poissona,10000,4,filtracja,0.024450200027786195,19999,51725,1
poissona,10000,4,punkt_idealny,0.038119700038805604,10000,39992,1
poissona,10000,4,klasyczna,0.36802670010365546,334328,540386,1
poissona,10000,4,filtracja,0.023579100030474365,19999,51577,1
poissona,10000,4,punkt_idealny,0.03806960000656545,10000,39988,1
poissona,100,5,klasyczna,0.005210299976170063,4314,7904,21
poissona,100,5,filtracja,0.001103400019928813,863,1922,21
poissona,100,5,punkt_idealny,0.0006807999452576041,358,926,21
poissona,100,5,klasyczna,0.0038429999258369207,3054,5828,11
poissona,100,5,filtracja,0.0004918000195175409,379,1061,11
poissona,100,5,punkt_idealny,0.0004502000520005822,179,652,11
poissona,100,5,klasyczna,0.002727900049649179,2220,4061,10
poissona,100,5,filtracja,0.00044499989598989487,348,954,10
poissona,100,5,punkt_idealny,0.00044329999946057796,169,634,10
poissona,100,5,klasyczna,0.004395000054500997,3596,6367,19
poissona,100,5,filtracja,0.0012963999761268497,1025,2301,19
poissona,100,5,punkt_idealny,0.0007163999835029244,370,1045,19
poissona,100,5,klasyczna,0.0048952000215649605,3930,8152,24
poissona,100,5,filtracja,0.0017084999708458781,1332,3141,24
poissona,100,5,punkt_idealny,0.0009394999360665679,548,1447,24
poissona,100,5,klasyczna,0.005181699991226196,4267,8147,16
poissona,100,5,filtracja,0.0008387999841943383,666,1577,16
poissona,100,5,punkt_idealny,0.0005816000048071146,280,758,16
poissona,100,5,klasyczna,0.002993500092998147,2472,4307,7
poissona,100,5,filtracja,0.00041039998177438974,319,868,7
poissona,100,5,punkt_idealny,0.0004267999902367592,159,621,7
poissona,100,5,klasyczna,0.004917000071145594,3954,7868,20
poissona,100,5,filtracja,0.0012997000012546778,992,2343,20
poissona,100,5,punkt_idealny,0.000704699894413352,376,925,20
poissona,100,5,klasyczna,0.0041986999567598104,3424,6375,17
poissona,100,5,filtracja,0.0009138999739661813,715,1731,17
poissona,100,5,punkt_idealny,0.0006436000112444162,328,974,17
poissona,100,5,klasyczna,0.004104899941012263,3286,6462,14
poissona,100,5,filtracja,0.0007811000104993582,596,1599,14
poissona,100,5,punkt_idealny,0.000534399994648993,237,805,14
poissona,100,5,klasyczna,0.0028104999801144004,2310,4183,9
poissona,100,5,filtracja,0.0006627999246120453,489,1274,9
poissona,100,5,punkt_idealny,0.0005087000317871571,215,803,9
poissona,100,5,klasyczna,0.002891200012527406,2306,4529,8
poissona,100,5,filtracja,0.0005355000030249357,414,1114,8
poissona,100,5,punkt_idealny,0.0004897000035271049,195,697,8
poissona,100,5,klasyczna,0.0034592999145388603,2814,5721,12
poissona,100,5,filtracja,0.000606000074185431,472,1208,12
poissona,100,5,punkt_idealny,0.0005385999102145433,245,825,12
poissona,100,5,klasyczna,0.0037767000030726194,3059,5763,15
poissona,100,5,filtracja,0.001159899984486401,897,2331,15
poissona,100,5,punkt_idealny,0.0006753000197932124,324,971,15
poissona,100,5,klasyczna,0.00474110001232475,3867,7381,19
poissona,100,5,filtracja,0.0010013999417424202,795,1914,19
poissona,100,5,punkt_idealny,0.0006877999985590577,365,991,19
poissona,100,5,klasyczna,0.004817500011995435,3920,7778,25
poissona,100,5,filtracja,0.0013784999027848244,1091,2508,25
poissona,100,5,punkt_idealny,0.0009370000334456563,556,1425,25
poissona,100,5,klasyczna,0.003153800033032894,2528,4916,12
poissona,100,5,filtracja,0.0005701000336557627,452,1124,12
poissona,100,5,punkt_idealny,0.0005000999663025141,214,689,12
poissona,100,5,klasyczna,0.004282699897885323,3497,6616,18
poissona,100,5,filtracja,0.0012094000121578574,950,2266,18
poissona,100,5,punkt_idealny,0.0006771000334993005,353,973,18
poissona,100,5,klasyczna,0.002916899975389242,2344,5054,8
poissona,100,5,filtracja,0.0005587999476119876,434,1164,8
poissona,100,5,punkt_idealny,0.00047069997526705265,181,713,8
poissona,100,5,klasyczna,0.005171900033019483,3808,6836,18
poissona,100,5,filtracja,0.0008951999479904771,618,1499,18
poissona,100,5,punkt_idealny,0.0006316000362858176,293,802,18
poissona,100,5,klasyczna,0.005533499992452562,4567,8631,24
poissona,100,5,filtracja,0.001469500013627112,1170,2729,24
poissona,100,5,punkt_idealny,0.0008420000085607171,489,1300,24
poissona,100,5,klasyczna,0.00419450004119426,3377,7059,21
poissona,100,5,filtracja,0.0011505000293254852,877,2140,21
poissona,100,5,punkt_idealny,0.0008203999605029821,445,1456,21
poissona,100,5,klasyczna,0.003958499990403652,3219,5864,18
poissona,100,5,filtracja,0.0009876000694930553,772,1908,18
poissona,100,5,punkt_idealny,0.0006384999724105,318,927,18
poissona,100,5,klasyczna,0.004731499939225614,3823,7546,12
poissona,100,5,filtracja,0.000723400036804378,554,1509,12
poissona,100,5,punkt_idealny,0.0005066999001428485,215,754,12
poissona,100,5,klasyczna,0.003944900003261864,3197,6414,15
poissona,100,5,filtracja,0.001003099954687059,771,1875,15
poissona,100,5,punkt_idealny,0.000606300076469779,291,974,15
poissona,100,5,klasyczna,0.004137099953368306,3326,6586,16
poissona,100,5,filtracja,0.0008302000351250172,646,1700,16
poissona,100,5,punkt_idealny,0.0005530000198632479,262,909,16
poissona,100,5,klasyczna,0.005044599995017052,4178,7925,23
poissona,100,5,filtracja,0.0018063000170513988,1415,3188,23
poissona,100,5,punkt_idealny,0.0009413999505341053,553,1532,23
poissona,100,5,klasyczna,0.003801500075496733,2773,5373,14
poissona,100,5,filtracja,0.000929499976336956,634,1585,14
poissona,100,5,punkt_idealny,0.0006154999136924744,285,832,14
poissona,100,5,klasyczna,0.0039181000320240855,3178,6475,10
poissona,100,5,filtracja,0.0005415999330580235,422,1128,10
poissona,100,5,punkt_idealny,0.00048020004760473967,198,728,10
poissona,100,5,klasyczna,0.0041588000021874905,3307,6742,18
poissona,100,5,filtracja,0.0010592000326141715,824,2057,18
poissona,100,5,punkt_idealny,0.0007799000013619661,418,1466,18
poissona,100,5,klasyczna,0.004380700062029064,3640,6609,18
poissona,100,5,filtracja,0.0009225999237969518,738,1845,18
poissona,100,5,punkt_idealny,0.0006930000381544232,370,1098,18
poissona,100,5,klasyczna,0.003577800001949072,2901,5774,12
poissona,100,5,filtracja,0.0009035998955368996,712,1706,12
poissona,100,5,punkt_idealny,0.0005204000044614077,233,802,12
poissona,100,5,klasyczna,0.0021759000374004245,1766,3456,12
poissona,100,5,filtracja,0.0006060999585315585,462,1217,12
poissona,100,5,punkt_idealny,0.0004925000248476863,215,740,12
poissona,100,5,klasyczna,0.0034347999608144164,2780,5397,11
poissona,100,5,filtracja,0.0007179999956861138,557,1451,11
poissona,100,5,punkt_idealny,0.0005064000142738223,230,778,11
poissona,100,5,klasyczna,0.0035252999514341354,2888,5481,13
poissona,100,5,filtracja,0.0004979000659659505,389,1119,13
poissona,100,5,punkt_idealny,0.0004729999927803874,199,724,13
poissona,100,5,klasyczna,0.004672299954108894,3727,7518,14
poissona,100,5,filtracja,0.0009280999656766653,716,1893,14
poissona,100,5,punkt_idealny,0.0005523000145331025,248,829,14
poissona,100,5,klasyczna,0.0031630999874323606,2579,5014,16
poissona,100,5,filtracja,0.0012434000382199883,982,2328,16
poissona,100,5,punkt_idealny,0.0005849000299349427,287,888,16
poissona,100,5,klasyczna,0.005729799973778427,4661,9195,23
poissona,100,5,filtracja,0.0010319000575691462,813,2026,23
poissona,100,5,punkt_idealny,0.0007741999579593539,426,1277,23
poissona,100,5,klasyczna,0.004528400022536516,3784,6815,19
poissona,100,5,filtracja,0.0010569000151008368,855,1979,19
poissona,100,5,punkt_idealny,0.000672199996188283,345,993,19
poissona,100,5,klasyczna,0.003661300055682659,2923,6082,15
poissona,100,5,filtracja,0.0005930999759584665,467,1171,15
poissona,100,5,punkt_idealny,0.0005259000463411212,229,804,15
poissona,100,5,klasyczna,0.005780200008302927,4684,9331,26
poissona,100,5,filtracja,0.0017377000767737627,1378,3033,26
poissona,100,5,punkt_idealny,0.000934499897994101,525,1497,26
poissona,100,5,klasyczna,0.0035723999608308077,2830,5997,11
poissona,100,5,filtracja,0.000965000013820827,727,1990,11
poissona,100,5,punkt_idealny,0.0005151999648660421,223,790,11
poissona,100,5,klasyczna,0.003773299977183342,3092,5371,9
poissona,100,5,filtracja,0.00048729998525232077,373,1100,9
poissona,100,5,punkt_idealny,0.0004459000192582607,173,650,9
poissona,100,5,klasyczna,0.003816200071014464,3045,5779,12
poissona,100,5,filtracja,0.0008980999700725079,698,1691,12
poissona,100,5,punkt_idealny,0.0005048000020906329,205,677,12
poissona,100,5,klasyczna,0.005312600056640804,4349,8525,17
poissona,100,5,filtracja,0.0010315999388694763,813,2049,17
poissona,100,5,punkt_idealny,0.0006446000188589096,319,988,17
poissona,100,5,klasyczna,0.004969200002960861,3937,7966,9
poissona,100,5,filtracja,0.0006002000300213695,453,1297,9
poissona,100,5,punkt_idealny,0.0005035999929532409,197,779,9
poissona,100,5,klasyczna,0.0025605999398976564,2085,4231,16
poissona,100,5,filtracja,0.0009276000782847404,736,1807,16
poissona,100,5,punkt_idealny,0.000606000074185431,299,928,16
poissona,100,5,klasyczna,0.004217300098389387,3447,6433,8
poissona,100,5,filtracja,0.0005749999545514584,450,1161,8
poissona,100,5,punkt_idealny,0.00043160002678632736,156,663,8
poissona,100,5,klasyczna,0.0034753999207168818,2852,5485,12
poissona,100,5,filtracja,0.0006132000125944614,468,1237,12
poissona,100,5,punkt_idealny,0.000512799946591258,226,729,12
poissona,100,5,klasyczna,0.0036533999955281615,2955,5519,13
poissona,100,5,filtracja,0.0007316999835893512,569,1410,13
poissona,100,5,punkt_idealny,0.0005506000015884638,253,852,13
poissona,1000,5,klasyczna,0.09595119999721646,79467,131341,16
poissona,1000,5,filtracja,0.004632500000298023,3500,9895,16
poissona,1000,5,punkt_idealny,0.004982799990102649,1768,6773,16
poissona,1000,5,klasyczna,0.08469029993284494,68974,132804,9
poissona,1000,5,filtracja,0.003556799958460033,2759,8337,9
poissona,1000,5,punkt_idealny,0.0046796000096946955,1490,6573,9
poissona,1000,5,klasyczna,0.08253730006981641,68361,127150,5
poissona,1000,5,filtracja,0.0030481000430881977,2319,7245,5
poissona,1000,5,punkt_idealny,0.004116599913686514,1162,5752,5
poissona,1000,5,klasyczna,0.07963519997429103,66301,116018,13
poissona,1000,5,filtracja,0.0034608999267220497,2679,7892,13
poissona,1000,5,punkt_idealny,0.004319300060160458,1286,5581,13
poissona,1000,5,klasyczna,0.08258359995670617,68536,119545,21
poissona,1000,5,filtracja,0.005845499923452735,4715,12023,21
poissona,1000,5,punkt_idealny,0.005442499998025596,2244,8128,21
poissona,1000,5,klasyczna,0.12239919998683035,102741,173796,9
poissona,1000,5,filtracja,0.003397200023755431,2631,7548,9
poissona,1000,5,punkt_idealny,0.00418549997266382,1208,5625,9
poissona,1000,5,klasyczna,0.07731429999694228,64557,108441,13
poissona,1000,5,filtracja,0.0048822000389918685,3761,10657,13
poissona,1000,5,punkt_idealny,0.0045232999837026,1483,6357,13
poissona,1000,5,klasyczna,0.0918497999664396,74981,130655,9
poissona,1000,5,filtracja,0.0033816000213846564,2563,7672,9
poissona,1000,5,punkt_idealny,0.004186800098977983,1256,6000,9
poissona,1000,5,klasyczna,0.10628579999320209,88653,155740,16
poissona,1000,5,filtracja,0.0052423999877646565,4016,10951,16
poissona,1000,5,punkt_idealny,0.005067600053735077,1871,7886,16
poissona,1000,5,klasyczna,0.1032364999409765,85340,144606,16
poissona,1000,5,filtracja,0.005657100002281368,4370,11771,16
poissona,1000,5,punkt_idealny,0.004820599919185042,1645,6846,16
poissona,1000,5,klasyczna,0.06302280002273619,53101,91054,13
poissona,1000,5,filtracja,0.004858200089074671,3795,10358,13
poissona,1000,5,punkt_idealny,0.0047738999128341675,1623,6966,13
poissona,1000,5,klasyczna,0.081101999967359,67803,117370,14
poissona,1000,5,filtracja,0.004802000010386109,3668,10484,14
poissona,1000,5,punkt_idealny,0.004785500001162291,1659,7383,14
poissona,1000,5,klasyczna,0.10441839997656643,86244,167652,10
poissona,1000,5,filtracja,0.003130899975076318,2386,7437,10
poissona,1000,5,punkt_idealny,0.004097099998034537,1199,5809,10
poissona,1000,5,klasyczna,0.076470100088045,63894,107627,10
poissona,1000,5,filtracja,0.0032964000711217523,2530,7585,10
poissona,1000,5,punkt_idealny,0.00425370002631098,1279,5725,10
poissona,1000,5,klasyczna,0.07340460002887994,60802,107098,11
poissona,1000,5,filtracja,0.0044667000183835626,3449,9648,11
poissona,1000,5,punkt_idealny,0.0045622000470757484,1416,5982,11
poissona,1000,5,klasyczna,0.0959032999817282,78691,134709,23
poissona,1000,5,filtracja,0.006915199919603765,5249,13414,23
poissona,1000,5,punkt_idealny,0.006009000004269183,2327,9320,23
poissona,1000,5,klasyczna,0.0616751000052318,50593,90994,7
poissona,1000,5,filtracja,0.003683699993416667,2727,8080,7
poissona,1000,5,punkt_idealny,0.004161300021223724,1192,5347,7
poissona,1000,5,klasyczna,0.0630106000462547,52141,89036,18
poissona,1000,5,filtracja,0.004392400034703314,3366,9780,18
poissona,1000,5,punkt_idealny,0.005424200091511011,1912,8115,18
poissona,1000,5,klasyczna,0.0769952000118792,64845,112525,14
poissona,1000,5,filtracja,0.003715600003488362,2836,8505,14
poissona,1000,5,punkt_idealny,0.004309699987061322,1362,5841,14
poissona,1000,5,klasyczna,0.09035710000898689,75032,130811,24
poissona,1000,5,filtracja,0.007800400024279952,6066,15701,24
poissona,1000,5,punkt_idealny,0.0049779999535530806,1803,7074,24
poissona,1000,5,klasyczna,0.0971434999955818,80808,144674,14
poissona,1000,5,filtracja,0.005165899987332523,3942,10629,14
poissona,1000,5,punkt_idealny,0.0050351000390946865,1762,7182,14
poissona,1000,5,klasyczna,0.08783580001909286,71323,125957,11
poissona,1000,5,filtracja,0.004080499988049269,3033,8460,11
poissona,1000,5,punkt_idealny,0.0044299999717622995,1386,6235,11
poissona,1000,5,klasyczna,0.10084650001954287,83644,147705,10
poissona,1000,5,filtracja,0.004460899974219501,3442,10317,10
poissona,1000,5,punkt_idealny,0.004535299958661199,1541,6883,10
poissona,1000,5,klasyczna,0.13075560005381703,108041,191687,10
poissona,1000,5,filtracja,0.0034745000302791595,2626,8554,10
poissona,1000,5,punkt_idealny,0.004320999956689775,1290,5754,10
poissona,1000,5,klasyczna,0.07642410008702427,63257,97134,16
poissona,1000,5,filtracja,0.004998299991711974,3758,10366,16
poissona,1000,5,punkt_idealny,0.004797300091013312,1617,6479,16
poissona,10000,5,klasyczna,0.7657933000009507,626192,1113439,5
poissona,10000,5,filtracja,0.03135930001735687,23251,70354,5
poissona,10000,5,punkt_idealny,0.047690800041891634,11581,57640,5
poissona,10000,5,klasyczna,1.1251555000199005,950514,1521090,10
poissona,10000,5,filtracja,0.03420679992996156,26348,79591,10
poissona,10000,5,punkt_idealny,0.048478599986992776,12035,56821,10
poissona,10000,5,klasyczna,1.2422889999579638,1040980,1630867,7
poissona,10000,5,filtracja,0.03889309999067336,29453,86697,7
poissona,10000,5,punkt_idealny,0.04812039993703365,11569,57104,7
poissona,10000,5,klasyczna,1.714832799974829,1446349,2380157,10
poissona,10000,5,filtracja,0.033997800084762275,24796,74462,10
poissona,10000,5,punkt_idealny,0.05063269997481257,12062,58087,10
poissona,10000,5,klasyczna,1.3986694000195712,1161707,1824341,7
poissona,10000,5,filtracja,0.030311699956655502,23233,70876,7
poissona,10000,5,punkt_idealny,0.045528999995440245,11572,54372,7
poissona,10000,5,klasyczna,1.2187800999963656,1005185,1848401,6
poissona,10000,5,filtracja,0.030102799995802343,23188,70190,6
poissona,10000,5,punkt_idealny,0.04360660002566874,11482,57133,6
poissona,10000,5,klasyczna,1.1912794000236318,972909,1596225,1
poissona,10000,5,filtracja,0.02847380004823208,19999,61965,1
poissona,10000,5,punkt_idealny,0.04898129997309297,10000,49995,1
poissona,10000,5,klasyczna,1.3315470999805257,1112290,1755390,7
poissona,10000,5,filtracja,0.035070199985057116,25671,73841,7
poissona,10000,5,punkt_idealny,0.204482699977234,11547,55681,7
poissona,10000,5,klasyczna,0.8710535999853164,711125,1186011,1
poissona,10000,5,filtracja,0.027134699979797006,19999,64062,1
poissona,10000,5,punkt_idealny,0.05242369999177754,10000,49995,1
poissona,10000,5,klasyczna,1.1431587999686599,924194,1537657,7
poissona,10000,5,filtracja,0.03017289994750172,23217,70075,7
poissona,10000,5,punkt_idealny,0.0564393000677228,11656,57844,7
poissona,10000,5,klasyczna,1.3923928999574855,1125449,1843704,5
poissona,10000,5,filtracja,0.03503499994985759,23193,70703,5
poissona,10000,5,punkt_idealny,0.0712612000061199,11609,57719,5
poissona,10000,5,klasyczna,1.987815500004217,1579896,2672241,5
poissona,10000,5,filtracja,0.032000500010326505,22953,68697,5
poissona,10000,5,punkt_idealny,0.05814689991530031,11554,57499,5
poissona,10000,5,klasyczna,1.6088844999903813,1300326,1988775,1
poissona,10000,5,filtracja,0.027692999923601747,19999,63855,1
poissona,10000,5,punkt_idealny,0.045239900005981326,10000,49995,1
poissona,10000,5,klasyczna,1.7201254999963567,1398308,2111670,8
poissona,10000,5,filtracja,0.031588400015607476,23700,70638,8
poissona,10000,5,punkt_idealny,0.047197200008668005,11627,57245,8
poissona,10000,5,klasyczna,1.3062626000028104,1025742,1698027,7
poissona,10000,5,filtracja,0.03359380003530532,24389,74083,7
poissona,10000,5,punkt_idealny,0.0474323999369517,11668,57893,7
poissona,10000,5,klasyczna,1.8376828000182286,1518447,2413505,8
poissona,10000,5,filtracja,0.035815800074487925,26506,79943,8
poissona,10000,5,punkt_idealny,0.048410600051283836,11664,56312,8
poissona,10000,5,klasyczna,1.3332418999634683,1077984,1850658,1
poissona,10000,5,filtracja,0.026909699896350503,19999,62284,1
poissona,10000,5,punkt_idealny,0.045573399984277785,10000,49995,1
poissona,10000,5,klasyczna,1.5608569999458268,1327849,2088755,8
poissona,10000,5,filtracja,0.031641999958083034,24068,70872,8
poissona,10000,5,punkt_idealny,0.05006819998379797,11623,57312,8
poissona,10000,5,klasyczna,1.232822599937208,1011809,1583600,5
poissona,10000,5,filtracja,0.030609200010076165,23051,70505,5
poissona,10000,5,punkt_idealny,0.04651939996983856,11562,57541,5
poissona,10000,5,klasyczna,0.9808729999931529,836695,1421891,6
poissona,10000,5,filtracja,0.03118149994406849,23130,70300,6
poissona,10000,5,punkt_idealny,0.04795180005021393,11515,55630,6
